frequency_ghz,bandwidth_mhz,patch_length_mm,patch_width_mm,patch_height_mm,substrate_length_mm,substrate_width_mm,substrate_height_mm,feed_length_mm,feed_width_mm,feed_offset_x_mm,feed_offset_y_mm
7.852582461281652,230.6616510809851,9.32081972166822,11.78756981397496,0.035,51.34448064779443,53.81123074010117,7.003943487687702,3.0595889409581494,1.922180425674876,0.0,-2.3302049304170547
9.76841234054918,385.3470569553695,7.492773945190064,9.339863178905338,0.035,15.70272372611749,17.549812959832764,1.3683249634879042,3.260224189780188,3.211225474628079,0.0,-1.873193486297516
4.022581230209521,464.8471946473289,18.19540769530406,22.03402517023266,0.035,67.66744752359136,71.50606499851996,8.245339971381217,7.87905294625619,3.8737266220610738,0.0,-4.548851923826015
2.6587678569553805,286.2006977676008,27.528731129973306,29.34436970765809,0.035,77.29002274633268,79.10566132401748,8.293548602726563,13.47529516133423,2.385005814730006,0.0,-6.8821827824933255
7.701833530811052,190.1724647023368,9.503257267030587,12.284618393987891,0.035,63.15465187356912,65.93601300052643,8.941899101089756,5.070130767640049,1.5847705391861402,0.0,-2.375814316757647
2.349067724593692,244.0260817889764,31.158107833523523,33.057223839677924,0.035,40.92290366233587,42.82201966849027,1.6274659714687236,15.732186232268187,2.0335506815748032,0.0,-7.789526958380881
7.575240481124263,484.4046715684208,9.662070221205344,10.932210604810663,0.035,32.26737675967655,33.537517143281875,3.767551089745202,4.259685432758173,4.036705596403507,0.0,-2.415517555301336
2.299977911300714,82.36232256102639,31.823134088164867,37.198896205995226,0.035,45.90154942178739,51.27731153961774,2.346402555603753,15.941614396522723,0.6863526880085532,0.0,-7.955783522041217
4.652943229287142,419.685534107762,15.73036718145248,19.270742335238268,0.035,34.88494567954572,38.42532083333151,3.1924297496822067,8.646635834328514,3.4973794508980163,0.0,-3.93259179536312
8.145261396219617,205.98962193448372,8.985900133924508,10.08291702755098,0.035,50.12613307003805,51.22314996366452,6.856705489352257,3.0725105985317063,1.7165801827873646,0.0,-2.246475033481127
2.3991279235135288,23.53388948048265,30.5079628117326,38.03522586343949,0.035,70.6001036932993,78.1273667450062,6.682023480261118,15.606336587695848,0.5,0.0,-7.626990702933149
7.916925794708695,240.2795722584032,9.245066502967408,11.021832373006209,0.035,18.149008191750266,19.925774061789063,1.4839902814638088,3.091171394819169,2.0023297688200263,0.0,-2.311266625741852
6.849828137009481,246.12617894870365,10.68530538389458,12.729500756028074,0.035,56.7262375144065,58.77043288653999,7.673488688418653,5.240239339756024,2.051051491239197,0.0,-2.671326345973645
5.759004306250961,288.4194371577985,12.709229161661694,14.3104334822416,0.035,15.139808534997297,16.7410128555772,0.4050965622226001,5.477871162089518,2.4034953096483207,0.0,-3.177307290415424
2.538554391785528,216.09374898782536,28.832356599481407,36.42537986234576,0.035,43.32836205988265,50.921385322747,2.4160009100668733,9.154008611576405,1.8007812415652114,0.0,-7.208089149870352
3.1731469742089677,160.92500372800814,23.06621977048073,28.036508708605066,0.035,56.75392961955266,61.72421855767699,5.614618308178655,12.344336441824655,1.3410416977334012,0.0,-5.766554942620182
6.810978633110182,215.06569349123384,10.746253866563253,13.470483986436085,0.035,21.264445309080863,23.988675428953695,1.7530319070862688,3.2970970710887006,1.7922141124269486,0.0,-2.686563466640813
1.3554546773685967,366.7324882862961,53.998489726880265,62.93358243142664,0.035,64.17803340147621,73.11312610602259,1.696590612432658,24.316245260401885,3.056104069052468,0.0,-13.499622431720066
1.9469649757751,354.2337800373133,37.59312898887744,43.66588804253424,0.035,60.8257898190085,66.89854887266529,3.872110138355177,14.678373554375842,2.95194816697761,0.0,-9.39828224721936
6.48768463462944,193.6700530656274,11.28176068862209,12.093060076578515,0.035,18.8913112745807,19.70261066253713,1.2682584309931018,6.64009798410426,1.6139171088802284,0.0,-2.8204401721555223
9.131516561722266,355.8594242291598,8.015372361908673,8.948902665240196,0.035,66.18444917636347,67.117979479695,9.694846135742466,4.277205250310249,2.965495201909665,0.0,-2.003843090477168
7.310456797010458,235.69352102901857,10.012029002219313,11.19405305553108,0.035,16.33765215413717,17.51967620744894,1.0542705253196432,5.714673112166672,1.9641126752418212,0.0,-2.503007250554828
4.829874753419305,117.13441510171054,15.1541208018538,17.07095275257308,0.035,50.15976319700242,52.0765951477217,5.83427373252477,5.349887072698439,0.976120125847588,0.0,-3.78853020046345
8.637835698877566,384.0893743209008,8.473477387472292,10.421239528939466,0.035,34.739803950113455,36.68756609158063,4.377721093773527,4.1366893992377705,3.200744786007507,0.0,-2.118369346868073
6.048930704670988,331.9263687463136,12.10007339224777,12.96052268269796,0.035,37.39903308118198,38.259482371632174,4.216493281489036,3.781082385040328,2.7660530728859465,0.0,-3.0250183480619426
5.19291278282293,178.33338191973695,14.09469184871456,15.308682417838376,0.035,20.836828131434125,22.050818700557944,1.1236893804532613,6.7132083030387335,1.486111515997808,0.0,-3.52367296217864
2.120633201100418,464.0576568208626,34.51445796149926,41.25393342938676,0.035,55.71852435086858,62.457999818756086,3.5340110648948877,16.47287575530999,3.8671471401738553,0.0,-8.628614490374815
0.7166367747821263,480.10842235589377,102.13333734288496,119.55481911675976,0.035,149.22780984155196,166.64929161542676,7.849078749777833,33.17484850000207,4.000903519632448,0.0,-25.533334335721243
5.123254142962523,255.53935729017005,14.286331192779048,18.350172586698623,0.035,48.84697750391793,52.9108188978375,5.760107718523146,6.315227277764782,2.12949464408475,0.0,-3.571582798194762
3.036268799372989,179.15311872442504,24.10606909581087,28.4492137781666,0.035,50.77740983793064,55.120554520286376,4.445223457019962,7.38811541601309,1.4929426560368753,0.0,-6.0265172739527175
8.3497732798464,450.157170483088,8.765807527708873,9.5114470341189,0.035,42.27555445392841,43.02119396033844,5.584957821036589,2.9152684730041543,3.751309754025733,0.0,-2.191451881927218
6.886280883878211,154.992216242724,10.628742380011584,12.912387824934342,0.035,54.412222468652416,56.69586791357517,7.2972466814401376,5.639549565793918,1.2916018020227,0.0,-2.657185595002896
1.5235389865810174,459.6856856660518,48.04111093697162,53.208100452776186,0.035,50.8634167738367,56.03040628964126,0.4703843061441798,22.40905199179816,3.830714047217098,0.0,-12.010277734242903
4.023761696693168,418.2990767035584,18.190069638391236,22.775110760856265,0.035,37.62811987206052,42.21316099452556,3.239675038944882,10.657012797927232,3.48582563919632,0.0,-4.547517409597808
3.2637194623311268,267.227422031223,22.4261019722761,24.98248187649289,0.035,78.62709003318452,81.18346993740131,9.366831343484735,7.835284102441278,2.226895183593525,0.0,-5.606525493069025
0.9266508842271254,228.8465888014582,78.98606337831998,102.53132634663858,0.035,132.55169299386188,156.09695596218046,8.927604935923648,41.43469915459955,1.9070549066788185,0.0,-19.74651584458
8.962528663345987,448.8543870549743,8.166501689470188,9.634141193116616,0.035,27.532687368219293,29.00032687186572,3.227697613124851,4.341342756178968,3.7404532254581193,0.0,-2.041625422367547
6.785782000093731,199.3557098593808,10.786156329532687,11.580197208419715,0.035,55.74545924366483,56.53950012255186,7.493217152355357,4.085128945381952,1.6612975821615068,0.0,-2.696539082383172
9.399724930070905,135.66587600272868,7.7866646115343165,8.414966554134443,0.035,57.75475733575374,58.38305927835387,8.32801545403657,2.6940714525892457,1.1305489666894055,0.0,-1.9466661528835791
2.203048927498521,307.7037399300049,33.22327732151065,42.14839549198853,0.035,45.4914964649563,54.416614635434186,2.044703190574275,13.059974029710078,2.5641978327500405,0.0,-8.305819330377663
7.885345963291186,486.4766845092643,9.282091846302569,10.908177859006855,0.035,18.429603497846863,20.05568951055115,1.5245852752573827,2.823434924641977,4.053972370910536,0.0,-2.3205229615756418
2.681732284989125,83.2746645375301,27.292994860386223,33.281478277408496,0.035,35.129845635320976,41.11832905234324,1.3061417958224582,12.33367652453036,0.6939555378127509,0.0,-6.823248715096556
7.095493138607422,298.9359724260331,10.315351454980748,11.346308042485113,0.035,58.68034831020716,59.71130489771152,8.0608328092044,5.3085082291100125,2.491133103550276,0.0,-2.578837863745187
7.520348037197647,82.90772074751035,9.73259550078139,10.52033670397344,0.035,65.42981103056795,66.21755223376,9.282869254964426,4.080618972363239,0.6908976728959196,0.0,-2.4331488751953474
3.359012571918928,254.520341768736,21.7898873267172,26.490315820310947,0.035,79.15390879530722,83.85433728890096,9.560670244765005,8.409455500692133,2.1210028480728,0.0,-5.447471831679299
9.285680078464258,31.93255586540303,7.882298857236222,9.370473023741162,0.035,46.14042049109268,47.62859465759762,6.376353605642742,2.6151041525415204,0.5,0.0,-1.9705747143090555
1.83322617210717,221.17487327182585,39.925518511995776,51.56612196138399,0.035,75.93044617411752,87.57104962350573,6.00082127702029,23.153086325435083,1.843123943931882,0.0,-9.981379627998944
8.141428698323221,244.34316874653996,8.990130379231159,11.203418329600796,0.035,10.64963534746423,12.862923297833868,0.2765841613721785,2.9914047420796503,2.0361930728878326,0.0,-2.2475325948077898
8.379571841385996,402.4722023960777,8.734635475007016,9.67937526818536,0.035,40.8623491565908,41.80708894976914,5.354618946930629,4.208388828272646,3.353935019967314,0.0,-2.183658868751754
8.743520060872106,309.4914355225883,8.371057075591533,9.653024967910197,0.035,31.197589253978187,32.47955714629685,3.804422029731109,3.5808420984288563,2.579095296021569,0.0,-2.092764268897884
6.693344743009755,436.39550324111593,10.935116639192852,12.72272630807007,0.035,26.256786678503524,28.044396347380744,2.553611673218445,4.05691415480352,3.636629193675966,0.0,-2.733779159798213
7.587135662312741,411.95300644347697,9.646921938499933,10.383170389971903,0.035,14.200518041637514,14.936766493109488,0.7589326838562638,4.614413127112481,3.432941720362308,0.0,-2.4117304846249827
1.8886458198306335,415.8388114190439,38.75396048460987,43.69833293140483,0.035,47.89995330309574,52.8443257498907,1.5243321364143123,22.3335641348643,3.465323428492032,0.0,-9.688490121152467
2.0725513659851424,156.66563952220906,35.31517079498269,38.43715015663301,0.035,42.77528057670477,45.89725993835509,1.2433516302870142,10.818604981163746,1.305546996018409,0.0,-8.828792698745673
1.026256387060471,103.82790604920928,71.3199025058318,75.83769618875915,0.035,107.0338451828235,111.55163886575085,5.952323779498615,35.960518857442814,0.8652325504100774,0.0,-17.82997562645795
4.239489339904268,172.63572653698373,17.264462675307197,20.305279406018432,0.035,69.83975624404295,72.88057297475417,8.762548928122625,9.5876378635058,1.4386310544748644,0.0,-4.316115668826799
0.9130130891215236,107.11923660633155,80.16588846668543,88.91889862302342,0.035,95.57951047111882,104.3325206274568,2.5689370007388974,37.78777845444765,0.892660305052763,0.0,-20.04147211667136
4.454493044180326,43.64197756524512,16.431163938344003,18.7874509249393,0.035,48.14208909217165,50.49837607876695,5.285154192304608,5.430525492863506,0.5,0.0,-4.107790984586001
8.417856260991318,44.94169590325004,8.694910343185231,11.14001014352847,0.035,15.182230953029835,17.627330753373073,1.0812201016407674,4.8089156745253545,0.5,0.0,-2.173727585796308
9.075204867312362,490.1939266815645,8.06510778999263,10.085469473184828,0.035,54.96607371180957,56.98643539500176,7.816827653636156,3.974041399249293,4.084949389013038,0.0,-2.0162769474981577
7.900465368492226,84.5850600383106,9.264328372735909,10.969122370159331,0.035,40.40916686204653,42.11396085946996,5.190806414885103,5.162747495759546,0.704875500319255,0.0,-2.316082093183977
